gene	a100	a101	a102	a103	a104	a105	a106	a107	a108	a109	a10	a110	a111	a112	a113	a114	a115	a116	a117	a118	a119	a11	a120	a12	a13	a14	a15	a16	a17	a18	a19	a1	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a2	a30	a31	a32	a33	a34	a35	a36	a37	a38	a39	a3	a40	a41	a42	a43	a44	a45	a46	a47	a48	a49	a4	a50	a51	a52	a53	a54	a55	a56	a57	a58	a59	a5	a60	a61	a62	a63	a64	a65	a66	a67	a68	a69	a6	a70	a71	a72	a73	a74	a75	a76	a77	a78	a79	a7	a80	a81	a82	a83	a84	a85	a86	a87	a88	a89	a8	a90	a91	a92	a93	a94	a95	a96	a97	a98	a99	a9
aminoglycoside__ANT(4')-IIb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3050128308433664e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3332564631183684e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aminoglycoside__ANT(6)-Ia	0.00011816043282248886	9.59924519018177e-05	0.00010873209662436295	0.00012027229381782119	0.00012929778991102546	0	0.00014350362032768458	0.0001924316589897772	0.00012726116278941833	8.333432468326903e-05	0.00011432631682033629	0.00016909285389348687	0.00013358731577408562	0.00013196986804811154	0.00011501844519958934	0.00014454132512953095	4.673309362335186e-05	2.2847565375023006e-05	8.097294569944026e-05	2.31017052057627e-05	0	4.136293810847956e-05	7.320030984335096e-05	5.743028644141805e-05	4.713918622551911e-05	0	0	4.091926254838651e-05	0.00015934824996696452	0	0	0.00010937077668016851	5.178166327339415e-05	0.00012037445871654367	0	0.0003006548203902666	0.0001769994328693724	6.637577557226886e-05	3.917812709769603e-05	0.00012193423149484933	0	0.0001514442362539183	0.00011793910768721637	0	0.0003363641215596645	0.00017429125171130423	0.0001309034437640791	0.0002005381417684134	0.00027259283035137663	0.0004076794523444421	8.714582870619623e-05	0.0003908874753840576	0.0007678251904157189	0	0.00017661050267970722	0	4.568143448567357e-05	0.0001271600282144272	8.046197913395362e-05	6.554632263531289e-05	5.648532114645503e-05	3.42054169822809e-05	4.575298704827273e-05	8.495087087995869e-05	0.00014567004204937907	0	0.00010085417165405034	9.604883824650613e-05	0.0002520423855319373	0.00018060621812849266	0.00022190933888487888	0	0.0001769962302928247	9.552719627257706e-05	0.00020146206259819742	0.00010837342346076419	5.4499868267830655e-05	0.00011464392025451492	0.00022808954275636273	0.0002135826837621107	0.00014957722318255978	4.7340656550753045e-05	0.0003294723876712786	0.0001060534530616654	8.434822658941741e-05	5.457691535103355e-05	3.5888921724345245e-05	0.0001571278476505992	0.00013346820205508838	0	4.902916736064561e-05	0	0	0.00024230250333300265	0.000186223019198566	5.524103583462859e-05	4.667180116692764e-05	0	9.903552450142168e-05	0.00012593180995610248	0	9.047186962199129e-05	8.161289229816892e-05	0.0001776786297884066	2.901341424887605e-05	0	5.2843963207384406e-05	0.00016068451991852424	0	0	0.0001466912676674222	0.00022066088442029638	0.00011489555274790661	0.00010136458297801661	0	3.882789577113307e-05	5.0522466612150694e-05	0.0002026292526723651	0.0001752268290425229	7.761519839384726e-05
aminoglycoside__ANT(6)-Ib	0.0013153891529392111	0.0004772677345434234	0.0015676675169695685	0.0014541917796143725	0.0009225776388535679	0.0012306637752670035	0.0010444805068521986	0.0010787638393301069	0.0011476808060757705	0.00116862988649403	0.0009714193482482105	0.0010133493606965932	0.0010272432736194903	0.0016560794737008062	0.0015926155286881695	0.0018075686660421933	0.0011815230746835387	0.0006521549350130886	0.0010293788263762793	0.0007265470699017223	0.0009520569673436725	0.001449566648551811	0.0010894339276398901	0.0008875681318117782	0.0016274973204119655	0.0005737035796966471	0.000918169875335987	0.001364829319787947	0.0011922156602913467	0.0015964567694925203	0.0016058035671960716	0.0023662201821456454	0.0014124006115915696	0.0007925742383030145	0.001680008070854355	0.0007649979509133101	0.0003042793855807496	0.002049328251735581	0.00039645515280615915	0.0016415629858769407	0.00021512292797478262	0.0006810079361670081	0.0003363995790526844	0.0010056073787566063	0.0010247837482875118	0.0014237264661025415	0.0019775998398551403	0.001326166128568912	0.002425218942519876	0.001074663783937448	0.0014204050474095967	0.002033752317132005	0.0007677916286668187	0.0004957981996946229	0.0010331245357920044	0.0006985470964271415	0.0004860154914944677	0.0007423632495714874	0.0014904507819635585	0.0012835119907479093	0.0006176539239429192	0.000485106824529699	0.0007439275157252486	0.001202782834560921	0.0010060674456810156	0.0007779906320564999	0.0015193721957313436	0.0008619160531324039	0.0012038463112339964	0.0020032285439833242	0.0014474858367799787	0.0013800344004140745	0.0019211956604967399	0.0013587056430295113	0.0011502333167945323	0.0007895354014370041	0.001536956672818495	0.0015034535350697952	0.0008926469295866886	0.0011897777618336434	0.000965649559572124	0.0009481682190603731	0.0009011189849080163	0.0009726143628447109	0.0014859413011198235	0.0014154993947640886	0.0006789060342494426	0.0013778859803497334	0.0013204564181659975	0.0012177737846304894	0.001277659439270055	0.0006241550124457651	0.0007162677390582359	0.0004673150997312436	0.0004809480632648592	0.0004955305932189554	0.0006717205584385051	0.0007729263593478685	0.0004474506078690197	0.0008096127027642163	0.0008932947244300859	0.0010416782249310168	0.001485555156675788	0.0008552295125219633	0.0011966312933097138	0.0015511259321802017	0.0009655106189911881	0.003794008247389857	0.0010392496257166737	0.000806251046028569	0.0009065915695886172	0.0007173610735540844	0.0009946011939714378	0.0007977055894159959	0.0014290110264095627	0.0014770365102591777	0.0010372737806244891	0.0012940049302019114	0.0010442362892512627	0.0006714146744839054
aminoglycoside__ANT(9)-Ia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2596019051385684e-05	0	0	3.1102857669776584e-05	0	0	0	0	0	0	0	0	7.738361842133545e-05	2.4291723828683506e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.122251738484475e-05	0	0	0	0	0	0	0	0
aminoglycoside__APH(2'')-If	0.0012537659522724419	0.00042831719766717484	0.0008779110023744859	0.0006741433254949317	0.00336477966721912	0.00025289284580361216	0.0021864904299691242	0.000981992580113291	0.0007182906938510568	0.0013408015843719933	0.0015643394393520234	0.0006759773611986917	0.0010833620268087525	0.001220171204237456	0.0003194884774057349	0.0003314255609117067	0.001638391206268973	0.0007354353558228409	0.0008471535727428136	0.00038036440061718147	0.00028903588025486985	0.0022690609818998638	0.0015558352151283554	0.0019917867524909985	0.0005355210673911935	0	9.232190596668883e-05	0.0005777788269702088	0.0007009353362316651	0.0015743507018095475	0.000839017381406708	0.0008456650893858483	0.0008690031381360212	0.0010291342028781885	0.000792175683980817	0	0.0004218508101419747	0.0004905244987845342	0.0003628923489756289	0.0024697186387184675	0.00030178758700661706	0.0001658995043914084	0	0.003769003500895332	0	0.0006369517783384332	0.0009349906563479093	0.001988252787685374	0.0012784943518157521	0.0006239672986651261	0.0004660909147699081	0.0009546540021982182	0.00010347889672475851	7.480596685564637e-05	0.0004939788334941707	0.0003597899654363823	0.0017649225661618272	0.0017001591980951422	0.0004922130697365824	0.00018955908228256884	4.61720386047163e-05	0.0005793582490871796	0.00015959627805390758	0.00023866209643145137	0.003388893039303104	0.0006485922175926943	0.0007122903520095248	0.00015991575483367539	0.00025925416443549744	0.0003952934586011252	0.0002126022796754762	9.054093096639302e-05	0.0003340700202816174	0.0008414112641382545	0.0012440399748144479	0	0.0013148443320664068	0.00029122725676530164	0.0013169374359781653	0.00152199350753043	0.0010021694098312068	0.0024817644984552667	0.0007434970674784749	0.0005014144942814833	0.00035138330551372454	0.000548726418048971	0	0.0013505722928685948	0.0005731161172324251	0.0009270126892224484	0.0004882881860513149	0.00017553518261089824	0.00010325559212523887	0.00023718012707792338	0.0006100496448587701	0.00027000810551737573	0.00022537773911018573	0.0003941773705344473	0.0012687306551189537	0.0004463773739987893	0.00012026416235731444	0.0002080745661621347	0.0009974145376206401	0.0002703773515627145	0.0011295420377231114	0.0008823581573532081	0.0004742693128875782	0.0024232058949116863	0.0005229633385711145	0.0009524149515027913	0.00019193771781751128	0.0006700094256676779	0.001637315880532047	0.00012844706231463046	0.001499336320503776	0.0005061446865288491	0.001063631689965446	0.00040023194955480444	0.0010268831480665353	0.0005972076644939263
aminoglycoside__APH(2'')-IIa	0	0	0.00017883245821099624	0	6.915589104715296e-05	0	0	0	0	3.96957527878118e-05	0	0	0	0	3.4710312736544884e-05	0	0.0003963222996982654	0	0	0	0	7.698122594982474e-05	0	0	0	0	0	0	8.681381615393144e-05	0	0	0	0	4.230596937563917e-05	5.109589934897768e-05	0	4.131272477672832e-05	9.678875635287365e-05	0	0	0	0	0.00018696701352421591	0.00021271549858732015	0	0	0	0	0	4.322131132215298e-05	0	8.74786306917495e-05	5.1393365095741265e-05	0	0	0	7.569590086558861e-05	5.039619847294189e-05	0	0	0	0	0	0	0	0	0	0	0	4.98285983755217e-05	8.799174618675645e-05	0	0.0021977114712171952	0.00013929718252456052	0	0	0	0.00011004282646503606	4.3633371911878275e-05	3.2665210531364884e-05	8.724504255196797e-05	0	0	0.00013717379320741645	0	0	0	0	0	0	0	4.2056932880135884e-05	0	0	0	0	0	0	0.00013285996517729186	7.530887389842731e-05	0	4.0509821556622694e-05	0.0008514196525937059	0	0	0.0007762896851171513	0	4.106645572131079e-05	4.0967291485714996e-05	4.202735255087257e-05	0	7.932392816073456e-05	0	8.62080301623548e-05	4.130081295106646e-05	7.529977493312429e-05	0	0	0	0
aminoglycoside__APH(3'')-Ia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.671766437201366e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aminoglycoside__APH(3')-Ia	0	9.957189466063475e-05	0	0	0.00021420115095978698	0	0	0	0	0	0	0	0	0	0	0	0	8.401003389496671e-05	4.913461605098807e-05	0	0	0	0	0	0	5.619711985342651e-05	0	0.000200403675008292	0	0	4.87620802847072e-05	0	0	0	0	0	0	0.00024797402631920103	0	8.983815285419644e-05	0.00011892600041472857	0.000140798831189868	0	0	0	0	0.00013132528323685203	0	0.00010875660837752144	0.00013924598704481667	9.330259097084468e-05	0	0	0	0	0	0	0	0	0	5.5308120777610474e-05	0	0	0	0.00025337828067733956	0	0	0	5.4826288290946786e-05	0	3.883325772670137e-05	0	0	0	0	5.6939666235531165e-05	0.0001183220510464435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.800153763697282e-05	0	0	0	0.00016026711223907517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aminoglycoside__APH(3'')-Ib	3.9285592427590363e-05	0	0	0	0.00014415512704335425	0.00014091513330645355	0	0.00011309276487273345	0	0	0	0	0	0.00026834790792717853	0	0	0.00013144132237663726	0	7.3213592309595e-05	0	0	7.287639282743746e-05	0	0	0.002416919978829425	0.00010650090878589444	0.0004417069499808874	0	7.962371481602914e-05	0.0001354712541392073	0	0	4.70830547400746e-05	0	9.185349955360392e-05	0.0004964658400964182	0	0	0	0	0	0	0	0	4.856249913943989e-05	0.00011567829028103486	3.808362948869652e-05	0	0.00016711820675041595	0	0	9.796296096192173e-05	0	0	0	0	0	0	0	0.000276030669143157	0	0	0.0007622890653862884	0	4.247991365901742e-05	0	0	0	0	0	0.00012997287294905075	0.00020244545238553045	0.0002029014233612277	0	6.048163231055548e-05	0	0	0	0	0	0	0	9.495247575480724e-05	0.00021873579904989676	0	0	0.00037997918329234475	0	0	3.4702884271345974e-05	0.00016458492694018762	0.00015911647113815215	0	0	0	0.00020149267950834968	0	0	0	0.000249975200326145	0	0.00037524471621112334	7.750069172440615e-05	0.000261835357243681	0	0.000531917974956091	0	0.00015066098479352055	0	0	0	0	7.550549067949576e-05	0	0	0	0	0	0	0.00025327716420546416
aminoglycoside__APH(3')-IIa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.550744603527095e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002929925166777656	0	0.000350520437947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000256719354098587	0.00019648473329938484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aminoglycoside__APH(3')-IIb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021462508017414865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aminoglycoside__APH(3')-IIIa	3.973201961426752e-05	0	0	0	8.900487010631342e-05	0	8.29376383413311e-05	0.00038761343698938086	5.838706868370223e-05	4.495844728619594e-05	0	0.00011266289353311528	0	0.000199796133273045	0	0	0	8.393555691456336e-05	0	0	0	0.00021572058630738142	9.21703326497841e-05	0	0	0.00021434518130761094	0	0	0	0	0.0001481219808895771	0	0	0	0	0	4.392510950673479e-05	0	5.1940698803763675e-05	0.00013001643795176545	0	0	0	0.00014651651480463357	0	0	0	0	0.0003053794932733821	9.594476245164596e-05	0	0.00019617082932624823	0.00011663507774846236	8.331514558547614e-05	0	0	0	0	3.322438220721931e-05	0	0	0	0	5.2818660685649075e-05	0	0	0.00010054668942339773	9.478877403447694e-05	0	0	0.00014948597789681917	0	0.0002469968385061186	0.00031892981262161596	0	0.00010715500325602913	0	0.00018600357573662817	0.00014053530338430792	0	0	0	4.8015740580555926e-05	0	0	0	0.00011284305196020092	0	0	0	0	9.725001951181673e-05	0.00010794902813093154	0	0	0	0.00010161279625471586	9.010461955232359e-05	0	0.00014375225546239636	0	0	0	0	0	5.90864837513309e-05	0.00010031334011851096	0	4.639856119026055e-05	0	4.388819767168703e-05	8.175472580778133e-05	0	0	0	2.239747667317524e-05	0	0	0	0
aminoglycoside__APH(3')-VIIa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.858344765736701e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aminoglycoside__APH(4)-Ia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.450204819520733e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aminoglycoside__APH(6)-Ia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.271571545010231e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.943046794432283e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.693243285507396e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aminoglycoside__APH(6)-Id	0.00011841768944914177	0	0	0	0	8.745951946793235e-05	0	0	0	0.00018353209783834211	0	0	0	0	0	0	0	8.609653514595871e-05	4.471603547086324e-05	0	0	8.944107386129121e-05	0	0	0.0020342716961581934	0	0.0002276798105399232	0	4.5752130232778756e-05	0	4.8504345019658095e-05	0	0	0	5.8760284251324335e-05	0.000270310029618754	0.0005798114454888992	0	9.915079857801534e-05	0	0.0003555072283956555	0	0.00021245828239877234	0	0	0	9.201058439823588e-05	0.00023371406717492612	0.0001769861329434243	0	2.6522729531222634e-05	9.95944210425568e-05	0.0001721483796153414	0	0	4.648110748529088e-05	8.601635539548123e-05	0	0	0.0004748158542556535	0.00010763811197488808	5.244099718971485e-05	0.0007570296990627005	0	0.00017449441456857925	0	9.779051195645124e-05	4.910564431927377e-05	0	0.00022435523582097394	0	0.0002072955028213319	5.5250041815805946e-05	0.00010365120144235314	0	0	0	0	0	9.613597057602549e-05	0	0	9.325337371305072e-05	0	0	0.00010429170121283368	4.497659010513346e-05	0	0	0	0	0	0	0	0	0.000359246336406358	0	0	0	9.251732947564083e-05	0	0	0	0	0	0	0	0	0	9.863562333368052e-05	0	0	0.00015302420490868882	0	0	0.00024069145240923937	0	0.00010290212191116539	8.010256662233453e-05	0.000515309231101093
aminoglycoside__apmA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.420597315850432e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aminoglycoside__npmA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011997185918881145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.044142270351843e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aminoglycoside__Other streptomycin resistance protein	0	0	0	0	0	8.06364363888738e-05	0	0	0	0	0	0	0	0	0	7.915069843744624e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011661765856507584	0	0	0	0	0	4.6028321086704825e-05	0	0	8.499363207317757e-05	8.851711381481709e-05	9.659669397275815e-05	0.00018239086843825706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.022034378353777e-05	0	0	0	0	0	0	0	0	0	0	8.990813681332382e-05	0	7.690049550921404e-05	0	0	0	0	0	0	0	0	0	0	0	9.387710334801799e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.637625825071906e-05	0	3.7006581520660426e-05	0	0	0	0	0	0	0	0
aminoglycoside__rmtD	0	0	0	0	0	0	0	0	0	0	0	0	4.466877310622068e-05	4.315204187408007e-05	0	0	0	4.5771682693226324e-05	0	0	0	8.262011119302948e-05	0	0	0	0	5.671191187242604e-05	0	0	0	0	0	0	0	0	7.814962041112135e-05	0	0	0	0	0	0	0	0	5.643178670241998e-05	0	4.90087192668304e-05	0	0	0	0	0	0	0	0	0	0	0	3.889308825182874e-05	0	0	0	0	0	0.0001625553230454659	0	5.319069130090677e-05	0	0	0	0	5.498437103222248e-05	0	0	5.2303144378682794e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4717773514313837e-05	0	0	0	0	0	0	0	0	0	5.827191455144379e-05	0	0	0	4.960424094762092e-05	4.398541768337468e-05	5.018968275408809e-05	0	0	0	4.364094629846692e-05	0	0	0	0	0	0	0	0	0	7.85054521228341e-05	0
aminoglycoside__rmtD2	0	0	0	0	0	0	0	0	0	0	0	0	4.674639045999838e-05	0	0	0	0	0	0	0	0	0	4.7286739082512714e-05	5.5295410132774976e-05	7.186253564449767e-05	0	0.00011342382374485208	0	4.834158815308393e-05	3.3986448399642066e-05	0	0	0	0	0	0	0	0	0.00021317976849920432	0	0.00021419893257934233	0	0	0	0	0	0	0	0	0	0	5.2947592260795745e-05	3.235077087079292e-05	0	0	0	0	0	2.5365057555540478e-05	0	0	0	0	0	0	0	0	0	0	5.428694665122627e-05	0	0	0	0	0	0.00011197980676344784	0	0	0	0	4.858171316841164e-05	5.167828329629402e-05	0	0	0.0001126702744805141	5.489036905938616e-05	0.00012182785636728843	0	0	0	0	0	0	0.00010391622214415729	0	0	0	0	5.361016138732829e-05	0	4.9228641530016213e-05	0	0	0	0	0	0	0	4.661646536427149e-05	0	0	0	0	0	0	2.6701196108662357e-05	0	0	0	0
aminoglycoside__rmtG	0	0	0	0	2.2251217526578355e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
antibacterial_fatty_acid__farB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.235721759535422e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bacitracin__bacA	0.02441759866260699	0.02062552365878896	0.026914214505871795	0.027277109210831353	0.02287494864044731	0.04158609544068536	0.024607022489684237	0.02481475877678572	0.02809775829732519	0.02568835082933322	0.02091942057433858	0.029346671848666808	0.025478315227213433	0.028130429090576264	0.030423821034238942	0.020894681551619	0.034879432652852274	0.027294679862452337	0.02299639228773092	0.025753729717234473	0.02774215435358352	0.026748484887528862	0.0269246826139582	0.020663413399461848	0.031337291310037096	0.02153437911466437	0.020683905905777716	0.024991484867140354	0.02392319075560821	0.019555269135159436	0.02010052320722436	0.023515121431741618	0.025925258534660198	0.03165246411447236	0.028071501746972163	0.04182337249471492	0.019041538887368842	0.02351963417753463	0.032026981777598044	0.026705292877669953	0.030226834842512425	0.02581949690764156	0.022961118190119176	0.029313361690619842	0.02950005100537481	0.026378556196795033	0.021632146981100987	0.026107422312670485	0.034582650351944445	0.026246704850546313	0.028025743154184803	0.026209939522453818	0.028461059981994295	0.00909340537541121	0.019667829102545973	0.024710334561626586	0.02299381090282691	0.02597763306447363	0.024079237819883907	0.022632048425884854	0.02704720517485388	0.02317849477350247	0.02456634060874354	0.02587014989694407	0.02308766447198166	0.02645170083438616	0.02504891649862972	0.025041472288401163	0.04165310595242865	0.022071077639898115	0.027639496884779652	0.026400426130937533	0.03367369538473917	0.026616353977154675	0.026051485784177573	0.026706073032790066	0.03395031372225195	0.026628222321873334	0.024185581610877062	0.02642717647688366	0.024517569644233628	0.02852112373452128	0.024873146447039775	0.03171931658197981	0.029390014959589466	0.0412584943993767	0.024017479796508322	0.021560845470165416	0.023324584595203625	0.02968405501505501	0.023230530071726766	0.023336298392961193	0.023974998961834477	0.028022865139019214	0.02177277776201158	0.024319563482900732	0.02062734163718355	0.01949248354627485	0.022054103598217766	0.02382003754117164	0.028247135788810555	0.02355885392719074	0.028929142504280067	0.021613166592545512	0.02595492144171739	0.027400162667265016	0.025492109847318225	0.022115055565781097	0.02724702804903378	0.024246816424617977	0.024126706175520846	0.027009526437949394	0.022217229736974764	0.02578267509770764	0.028115938865091665	0.023657091174625236	0.02480415856889614	0.03220500859824154	0.029920760433833262	0.028640000708083726
bacitracin__BahA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0868660009645314e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bacitracin__bcrA	0.00025047061258527784	0.0002811871502998157	0.00029331424830969646	0.0004586438972719933	0.00026620576634565424	0.00041534957351281837	0.0003231914413995765	0.0001603923745982446	0.0003340715867189493	0.0005038655979635293	0.0002902398405765933	0.00011805137258452526	0.0005403109069391094	0.00012448475068770518	0.000528119635508944	0.00013939853152172707	0.0003422895774355258	0.00015870067578919824	8.070281930578777e-05	0.0001232289856393853	5.768934011262472e-05	0.0004587590963086825	0.00027150119909571317	0.0002926744857575749	0.00039207740352161955	7.362004568500663e-05	0	0.00021998533154083495	0.00015652227692145439	0.000359751847037876	0.0006303924252748805	0.00046799815663805427	0.00019203258976883568	0.00027425169663688326	0.00033669983097892514	8.816532014616871e-05	0.00019906288546403742	0.0001576113009484748	0.00014204426398720723	0.00016329662285860497	3.2545720167380274e-05	7.608598826407996e-05	0.00011216810668970598	0.00017195066723465265	0.0002144369920238474	0.0005810957455393551	0.00019470579793353932	0.00045435608330759953	0.0003571984156150831	0.0004904465928839854	0.0002950129137474496	0.00015869052238095144	3.1420557011888335e-05	2.8760352305665976e-05	0.000186256263780303	0.000143236195645034	8.005378290247636e-05	0.00036734580108899157	0.00044631644578485227	7.658209564894466e-05	0.0001086831421882365	0.0007740730044859807	0.0003167617106768439	0.0004342360351007808	0.0004269654118499095	0.0003836833890487763	0.00022966021927616208	0.0002866232171361861	0.0005523064096864137	0.00043080650314931333	0.00019981196149141138	0.0001060330436456223	0.00034171834834018815	7.468049333370888e-05	0.00018331429044857834	0	0.00023148252227886616	0.0002891744176853584	0.0002707969081542804	0.0002239137156964744	0.00043505253397861275	0.00030831747430090965	0.0003622925135464404	0.00020517270365293203	0.0001641336492346036	0.0003107477903063865	0.00014286761440842618	0.0005482556963039341	0.0004762245686377185	0.00026265871752891387	0.0003724084748433067	0.0002238586948380618	0.00023998620298059037	0.0005592673365422497	0.00012546524021292857	0	5.809637502281527e-05	0.0004833349250627416	7.43782973521833e-05	0.0003366764508657857	2.4835527896066187e-05	0.0003839151066232505	0.0002064432238997723	0.00018770435519713079	0.00019661442723881725	0.00020241339805501508	0.0004426473003790454	0.00038889725715412604	0.00019188662427098408	0.00027463910955442025	0.00033932099538909054	0.000481417983163565	0.00011917232336070969	0.0001197724431692934	0.00022155276000237602	0.0005138550868525031	0.0003702513985458643	0.00042316340734869807	0.00016788243669910405	5.876125175303518e-05
